20060509 00:00,640000,640000,630000,640000,14030600
20060510 00:00,640000,640000,630000,640000,15402000
20060511 00:00,640000,640000,630000,630000,18024900
20060512 00:00,630000,640000,620000,620000,19201400
20060515 00:00,620000,620000,610000,620000,19518500
20060516 00:00,620000,630000,620000,620000,15832000
20060517 00:00,610000,620000,600000,600000,26821800
20060518 00:00,600000,610000,600000,600000,19070700
20060519 00:00,600000,610000,600000,600000,26683500
20060522 00:00,600000,610000,600000,610000,23123500
20060523 00:00,610000,620000,600000,600000,19714600
20060524 00:00,600000,610000,590000,600000,24566600
20060525 00:00,610000,620000,610000,620000,19793400
20060526 00:00,620000,620000,610000,620000,13305000
20060529 00:00,620000,620000,620000,620000,0
20060530 00:00,620000,620000,600000,600000,17866300
20060531 00:00,600000,610000,600000,610000,25876800
20060601 00:00,600000,610000,600000,610000,17872200
20060602 00:00,620000,620000,610000,620000,17338300
20060605 00:00,620000,620000,600000,600000,20576000
20060606 00:00,600000,610000,600000,600000,23934600
20060607 00:00,600000,600000,590000,590000,27981000
20060608 00:00,580000,600000,580000,600000,33322000
20060609 00:00,600000,600000,590000,590000,21101400
20060612 00:00,590000,590000,580000,580000,18914500
20060613 00:00,580000,580000,570000,570000,27256500
20060614 00:00,570000,580000,570000,580000,24868100
20060615 00:00,580000,600000,580000,590000,24918700
20060616 00:00,590000,590000,580000,590000,27767500
20060619 00:00,590000,590000,570000,570000,20177700
20060620 00:00,580000,580000,570000,570000,19858600
20060621 00:00,570000,590000,570000,580000,22548600
20060622 00:00,580000,580000,580000,580000,16796700
20060623 00:00,580000,590000,580000,580000,15672800
20060626 00:00,580000,590000,580000,590000,14053900
20060627 00:00,590000,600000,590000,600000,26964900
20060628 00:00,600000,610000,600000,610000,23244000
20060629 00:00,610000,630000,610000,620000,26325600
20060630 00:00,630000,630000,610000,610000,32346300
20060703 00:00,620000,620000,620000,620000,9459900
20060704 00:00,620000,620000,620000,620000,0
20060705 00:00,620000,630000,620000,630000,19746600
20060706 00:00,630000,640000,630000,630000,23678900
20060707 00:00,640000,640000,620000,630000,18528000
20060710 00:00,630000,640000,630000,630000,13224400
20060711 00:00,630000,640000,630000,640000,18134800
20060712 00:00,640000,640000,630000,640000,17614400
20060713 00:00,640000,650000,640000,640000,21658300
20060714 00:00,650000,650000,640000,650000,21485800
20060717 00:00,650000,650000,640000,640000,19719400
20060718 00:00,640000,650000,640000,650000,21238600
20060719 00:00,650000,650000,640000,650000,24998600
20060720 00:00,640000,650000,640000,640000,20788000
20060721 00:00,650000,650000,640000,640000,27553700
20060724 00:00,640000,660000,640000,650000,22417900
20060725 00:00,650000,660000,650000,660000,18624500
20060726 00:00,660000,670000,650000,670000,31014900
20060727 00:00,670000,680000,660000,660000,29427000
20060728 00:00,660000,670000,660000,670000,20512500
20060731 00:00,670000,680000,670000,680000,20176800
20060801 00:00,670000,680000,670000,680000,16193500
20060802 00:00,680000,690000,680000,680000,25421900
20060803 00:00,680000,690000,680000,680000,21876700
20060804 00:00,690000,690000,680000,690000,21470700
20060807 00:00,690000,700000,680000,690000,21170200
20060808 00:00,690000,700000,690000,690000,23925400
20060809 00:00,700000,700000,690000,690000,27661000
20060810 00:00,690000,690000,680000,690000,21961900
20060811 00:00,690000,700000,690000,700000,18044200
20060814 00:00,700000,700000,690000,690000,19975000
20060815 00:00,700000,700000,680000,690000,27261000
20060816 00:00,680000,690000,670000,680000,26537300
20060817 00:00,670000,680000,670000,680000,28584900
20060818 00:00,680000,690000,680000,690000,19557000
20060821 00:00,690000,700000,690000,700000,22482400
20060822 00:00,700000,700000,690000,700000,22964600
20060823 00:00,700000,700000,690000,700000,17711600
20060824 00:00,700000,710000,700000,710000,20504300
20060825 00:00,710000,710000,700000,700000,18913300
20060828 00:00,700000,700000,700000,700000,18134400
20060829 00:00,700000,700000,690000,690000,21559900
20060830 00:00,690000,700000,680000,680000,26316600
20060831 00:00,680000,680000,680000,680000,19244400
20060901 00:00,680000,680000,670000,680000,17580200
20060904 00:00,680000,680000,680000,680000,0
20060905 00:00,680000,690000,680000,680000,17680800
20060906 00:00,680000,680000,670000,670000,26709300
20060907 00:00,670000,680000,670000,680000,24449500
20060908 00:00,680000,680000,670000,670000,19618100
20060911 00:00,660000,660000,650000,650000,35991500
20060912 00:00,650000,650000,640000,650000,24827000
20060913 00:00,650000,660000,650000,650000,20741200
20060914 00:00,650000,660000,640000,650000,21183000
20060915 00:00,650000,650000,640000,650000,30564100
20060918 00:00,650000,670000,650000,660000,20993100
20060919 00:00,660000,670000,650000,660000,17784200
20060920 00:00,660000,660000,640000,640000,29973300
20060921 00:00,640000,650000,640000,650000,22551700
20060922 00:00,650000,650000,640000,650000,18240300
20060925 00:00,650000,650000,640000,650000,29218100
20060926 00:00,650000,670000,650000,660000,22639000
20060927 00:00,670000,670000,660000,670000,23425100
20060928 00:00,670000,680000,670000,670000,23289700
20060929 00:00,670000,680000,670000,670000,20239300
20061002 00:00,670000,680000,670000,670000,19082600
20061003 00:00,660000,670000,650000,650000,22989800
20061004 00:00,650000,670000,650000,670000,25868300
20061005 00:00,670000,680000,670000,670000,22097100
20061006 00:00,670000,680000,670000,680000,19439400
20061009 00:00,680000,680000,670000,670000,19273700
20061010 00:00,660000,670000,660000,670000,23041700
20061011 00:00,670000,670000,660000,670000,20472800
20061012 00:00,670000,680000,670000,680000,18542800
20061013 00:00,680000,690000,680000,680000,20500100
20061016 00:00,680000,700000,680000,700000,19617600
20061017 00:00,700000,700000,690000,690000,17190600
20061018 00:00,700000,700000,690000,690000,19395500
20061019 00:00,700000,700000,690000,700000,23398300
20061020 00:00,700000,700000,690000,700000,21210800
20061023 00:00,690000,700000,690000,700000,17140000
20061024 00:00,700000,700000,700000,700000,19775700
20061025 00:00,700000,710000,690000,710000,25839300
20061026 00:00,720000,720000,710000,720000,26371500
20061027 00:00,710000,720000,710000,710000,19418800
20061030 00:00,710000,720000,710000,710000,17623300
20061031 00:00,710000,710000,700000,710000,20320000
20061101 00:00,720000,720000,700000,710000,18312100
20061102 00:00,710000,710000,700000,710000,20154500
20061103 00:00,710000,720000,710000,720000,25499400
20061106 00:00,720000,730000,720000,730000,17201800
20061107 00:00,730000,730000,720000,730000,20127000
20061108 00:00,730000,740000,720000,740000,22355800
20061109 00:00,740000,750000,740000,750000,21548800
20061110 00:00,750000,750000,740000,740000,18387700
20061113 00:00,740000,750000,740000,740000,17386500
20061114 00:00,740000,750000,740000,740000,17748400
20061115 00:00,740000,750000,740000,750000,20350000
20061116 00:00,750000,750000,730000,730000,22302200
20061117 00:00,720000,730000,720000,730000,25813500
20061120 00:00,730000,730000,720000,720000,18976800
20061121 00:00,730000,740000,720000,730000,13289900
20061122 00:00,730000,740000,720000,730000,11902600
20061123 00:00,730000,730000,730000,730000,0
20061124 00:00,720000,730000,720000,720000,5568700
20061127 00:00,720000,730000,720000,720000,18962300
20061128 00:00,730000,740000,730000,740000,19354000
20061129 00:00,740000,760000,740000,760000,24990100
20061130 00:00,760000,770000,760000,770000,27332900
20061201 00:00,770000,780000,760000,770000,21308500
20061204 00:00,770000,780000,770000,780000,19360500
20061205 00:00,780000,790000,770000,780000,20112000
20061206 00:00,780000,780000,760000,760000,30746300
20061207 00:00,760000,770000,750000,760000,27763000
20061208 00:00,760000,760000,750000,760000,16430100
20061211 00:00,750000,760000,750000,750000,18648200
20061212 00:00,750000,760000,750000,760000,18635700
20061213 00:00,760000,770000,760000,770000,20578400
20061214 00:00,780000,790000,770000,790000,18693000
20061215 00:00,790000,790000,770000,770000,37026100
20061218 00:00,770000,770000,750000,760000,22531300
20061219 00:00,750000,770000,750000,770000,22294700
20061220 00:00,770000,770000,760000,760000,17676000
20061221 00:00,760000,770000,750000,760000,17157200
20061222 00:00,760000,760000,750000,750000,12005600
20061225 00:00,750000,750000,750000,750000,0
20061226 00:00,760000,760000,750000,760000,11285600
20061227 00:00,760000,770000,760000,770000,10944200
20061228 00:00,770000,770000,770000,770000,10805700
20061229 00:00,770000,770000,760000,770000,12633100
20070101 00:00,770000,770000,770000,770000,0
20070102 00:00,770000,770000,770000,770000,0
20070103 00:00,760000,760000,740000,740000,30512000
20070104 00:00,740000,740000,720000,730000,31108500
20070105 00:00,720000,730000,720000,730000,24697000
20070108 00:00,740000,740000,720000,730000,25982500
20070109 00:00,720000,730000,710000,720000,27057000
20070110 00:00,720000,730000,710000,710000,30572300
20070111 00:00,710000,730000,710000,710000,29177500
20070112 00:00,710000,730000,710000,730000,24438700
20070115 00:00,730000,730000,730000,730000,0
20070116 00:00,730000,730000,710000,720000,25450500
20070117 00:00,710000,730000,710000,720000,31292200
20070118 00:00,730000,730000,710000,720000,23583200
20070119 00:00,730000,740000,720000,740000,23913100
20070122 00:00,740000,740000,730000,730000,21929600
20070123 00:00,740000,750000,730000,740000,29017000
20070124 00:00,750000,750000,740000,750000,19786300
20070125 00:00,750000,750000,730000,740000,22630200
20070126 00:00,740000,740000,730000,740000,20506200
20070129 00:00,740000,740000,730000,730000,17370600
20070130 00:00,730000,750000,730000,740000,21591100
20070131 00:00,740000,750000,730000,740000,24249700
20070201 00:00,750000,750000,740000,750000,25168000
20070202 00:00,750000,760000,740000,760000,24300700
20070205 00:00,760000,760000,750000,760000,18169600
20070206 00:00,760000,760000,750000,750000,16222400
20070207 00:00,750000,760000,750000,750000,18128600
20070208 00:00,740000,760000,740000,750000,18742700
20070209 00:00,750000,760000,750000,750000,17734200
20070212 00:00,750000,750000,740000,750000,16574600
20070213 00:00,750000,760000,750000,750000,15843000
20070214 00:00,760000,760000,750000,760000,17648900
20070215 00:00,750000,750000,750000,750000,17874400
20070216 00:00,750000,760000,750000,750000,18330700
20070219 00:00,750000,750000,750000,750000,0
20070220 00:00,750000,750000,740000,750000,15841200
20070221 00:00,750000,750000,740000,750000,17890300
20070222 00:00,750000,750000,740000,750000,17165700
20070223 00:00,750000,760000,750000,750000,17748300
20070226 00:00,760000,760000,750000,750000,17803500
20070227 00:00,750000,750000,710000,720000,34751300
20070228 00:00,720000,740000,710000,720000,55736700
20070301 00:00,710000,720000,700000,710000,39440800
20070302 00:00,710000,710000,690000,700000,27455000
20070305 00:00,690000,710000,690000,700000,33048300
20070306 00:00,710000,710000,700000,710000,26656600
20070307 00:00,710000,730000,710000,720000,31564400
20070308 00:00,720000,720000,710000,720000,27405800
20070309 00:00,720000,720000,710000,710000,28671000
20070312 00:00,710000,710000,710000,710000,20151100
20070313 00:00,700000,720000,700000,700000,27378700
20070314 00:00,700000,710000,700000,710000,30053900
20070315 00:00,710000,710000,700000,710000,23542100
20070316 00:00,710000,710000,700000,700000,46777200
20070319 00:00,700000,710000,700000,710000,23184900
20070320 00:00,710000,720000,710000,720000,23683800
20070321 00:00,720000,730000,720000,730000,28800400
20070322 00:00,740000,750000,730000,740000,28399900
20070323 00:00,750000,750000,750000,750000,26378300
20070326 00:00,750000,760000,750000,750000,27548700
20070327 00:00,750000,760000,750000,760000,21798200
20070328 00:00,760000,760000,750000,760000,24725300
20070329 00:00,760000,760000,760000,760000,21699300
20070330 00:00,760000,760000,750000,750000,24020200
20070402 00:00,750000,760000,750000,760000,21474700
20070403 00:00,760000,770000,760000,770000,23626700
20070404 00:00,770000,770000,760000,770000,20881100
20070405 00:00,770000,770000,770000,770000,20273000
20070406 00:00,770000,770000,770000,770000,0
20070409 00:00,770000,780000,770000,770000,17668200
20070410 00:00,770000,780000,770000,780000,18697900
20070411 00:00,780000,780000,770000,770000,25032000
20070412 00:00,770000,770000,760000,770000,24258100
20070413 00:00,780000,780000,770000,770000,19045600
20070416 00:00,780000,780000,770000,780000,20518300
20070417 00:00,780000,790000,780000,780000,22772700
20070418 00:00,780000,780000,780000,780000,17428700
20070419 00:00,780000,780000,770000,770000,19092600
20070420 00:00,780000,800000,780000,800000,41109400
20070423 00:00,800000,800000,790000,790000,23617300
20070424 00:00,790000,790000,790000,790000,24886000
20070425 00:00,790000,800000,790000,800000,28126400
20070426 00:00,800000,810000,800000,810000,25991700
20070427 00:00,800000,810000,800000,800000,16463800
20070430 00:00,800000,810000,790000,790000,21749900
20070501 00:00,800000,800000,790000,800000,24365100
20070502 00:00,800000,800000,790000,800000,17974200
20070503 00:00,800000,810000,800000,810000,17915400
20070504 00:00,810000,820000,800000,810000,19890400
20070507 00:00,810000,810000,800000,810000,22521800
20070508 00:00,810000,810000,800000,810000,17957400
20070509 00:00,810000,810000,800000,810000,19709400
20070510 00:00,810000,810000,790000,790000,20753700
20070511 00:00,800000,810000,800000,810000,18837700
20070514 00:00,810000,820000,810000,810000,17668100
20070515 00:00,810000,820000,810000,810000,17169500
20070516 00:00,810000,810000,800000,810000,16414900
20070517 00:00,810000,820000,810000,820000,19651000
20070518 00:00,820000,830000,820000,830000,25009800
20070521 00:00,830000,840000,830000,840000,25096600
20070522 00:00,830000,840000,830000,830000,19093600
20070523 00:00,830000,840000,830000,830000,19955500
20070524 00:00,830000,840000,820000,820000,21977600
20070525 00:00,830000,840000,830000,840000,17840700
20070528 00:00,840000,840000,840000,840000,0
20070529 00:00,830000,830000,820000,830000,19249300
20070530 00:00,820000,840000,820000,840000,26464000
20070531 00:00,840000,840000,830000,830000,21115800
20070601 00:00,840000,840000,830000,840000,20384500
20070604 00:00,840000,840000,840000,840000,16477600
20070605 00:00,840000,850000,840000,840000,21241900
20070606 00:00,840000,840000,830000,840000,21385400
20070607 00:00,830000,840000,820000,820000,29232000
20070608 00:00,820000,830000,810000,830000,23397000
20070611 00:00,830000,840000,820000,830000,16637800
20070612 00:00,830000,830000,820000,820000,21789300
20070613 00:00,820000,840000,820000,830000,27140200
20070614 00:00,830000,850000,830000,850000,19599900
20070615 00:00,850000,860000,850000,860000,30136900
20070618 00:00,860000,870000,860000,860000,17749400
20070619 00:00,860000,860000,860000,860000,19530500
20070620 00:00,860000,860000,830000,830000,27988800
20070621 00:00,830000,850000,830000,840000,32173300
20070622 00:00,840000,840000,820000,830000,39194200
20070625 00:00,820000,840000,820000,820000,25750300
20070626 00:00,830000,830000,820000,820000,26925800
20070627 00:00,810000,840000,810000,830000,25836500
20070628 00:00,840000,840000,830000,840000,19957000
20070629 00:00,840000,850000,830000,840000,24728900
20070702 00:00,850000,850000,840000,850000,20109000
20070703 00:00,850000,860000,850000,850000,9444800
20070704 00:00,850000,850000,850000,850000,0
20070705 00:00,850000,860000,840000,850000,17969900
20070706 00:00,860000,870000,850000,860000,22993900
20070709 00:00,870000,880000,860000,870000,19190300
20070710 00:00,870000,880000,860000,870000,25991500
20070711 00:00,860000,870000,860000,870000,20304100
20070712 00:00,880000,900000,870000,900000,24761900
20070713 00:00,900000,910000,890000,900000,22920800
20070716 00:00,890000,900000,890000,900000,22407700
20070717 00:00,900000,910000,890000,890000,23492700
20070718 00:00,890000,910000,890000,910000,30708700
20070719 00:00,920000,930000,910000,920000,25242100
20070720 00:00,920000,930000,910000,920000,30820400
20070723 00:00,920000,940000,910000,930000,24375700
20070724 00:00,930000,930000,910000,910000,31844800
20070725 00:00,910000,930000,890000,930000,31460600
20070726 00:00,900000,910000,870000,880000,45412300
20070727 00:00,880000,890000,850000,860000,41056500
20070730 00:00,860000,860000,840000,860000,35269000
20070731 00:00,870000,870000,850000,850000,33887900
20070801 00:00,850000,870000,840000,860000,38860000
20070802 00:00,860000,860000,840000,850000,37071400
20070803 00:00,850000,860000,820000,820000,36195800
20070806 00:00,820000,840000,800000,840000,40557000
20070807 00:00,830000,860000,830000,860000,35925000
20070808 00:00,860000,880000,850000,880000,36570400
20070809 00:00,860000,870000,840000,840000,35967100
20070810 00:00,820000,850000,820000,850000,32828600
20070813 00:00,850000,850000,830000,830000,25351100
20070814 00:00,830000,840000,820000,830000,30063900
20070815 00:00,830000,840000,810000,820000,27625600
20070816 00:00,810000,820000,790000,810000,49379600
20070817 00:00,820000,850000,820000,840000,36057300
20070820 00:00,840000,850000,830000,850000,23530600
20070821 00:00,850000,850000,830000,830000,23977200
20070822 00:00,840000,840000,830000,840000,22532100
20070823 00:00,840000,850000,830000,840000,24174000
20070824 00:00,850000,860000,840000,860000,21029000
20070827 00:00,850000,860000,850000,850000,16248700
20070828 00:00,850000,850000,830000,830000,25859800
20070829 00:00,830000,860000,830000,850000,23581800
20070830 00:00,850000,860000,840000,850000,22217500
20070831 00:00,870000,870000,850000,860000,21918300
20070903 00:00,860000,860000,860000,860000,0
20070904 00:00,850000,880000,850000,870000,20344100
20070905 00:00,870000,870000,860000,870000,21357700
20070906 00:00,880000,880000,870000,870000,20760000
20070907 00:00,870000,870000,850000,860000,23828900
20070910 00:00,860000,860000,840000,850000,27637800
20070911 00:00,850000,870000,850000,870000,26428000
20070912 00:00,870000,880000,870000,880000,25136700
20070913 00:00,880000,890000,880000,890000,22010100
20070914 00:00,880000,900000,880000,890000,23683300
20070917 00:00,890000,900000,880000,890000,18989100
20070918 00:00,900000,920000,890000,920000,26409500
20070919 00:00,920000,930000,920000,920000,27116100
20070920 00:00,920000,930000,920000,920000,18608600
20070921 00:00,930000,930000,920000,920000,34338900
20070924 00:00,920000,930000,910000,920000,22407900
20070925 00:00,910000,920000,900000,920000,25863700
20070926 00:00,920000,930000,920000,920000,23346400
20070927 00:00,930000,930000,920000,930000,17987700
20070928 00:00,930000,940000,920000,930000,20012400
20071001 00:00,920000,940000,920000,940000,19306200
20071002 00:00,930000,930000,910000,920000,21537200
20071003 00:00,920000,920000,910000,910000,18120000
20071004 00:00,910000,920000,900000,910000,28859500
20071005 00:00,910000,920000,910000,910000,18990700
20071008 00:00,910000,910000,900000,910000,12837800
20071009 00:00,910000,930000,910000,930000,17636500
20071010 00:00,920000,940000,920000,930000,18339600
20071011 00:00,940000,950000,920000,930000,20884500
20071012 00:00,930000,940000,930000,930000,15153800
20071015 00:00,940000,950000,940000,950000,25551300
20071016 00:00,950000,950000,940000,950000,21922900
20071017 00:00,950000,950000,930000,950000,26558200
20071018 00:00,950000,950000,940000,950000,20493100
20071019 00:00,950000,950000,920000,920000,34456700
20071022 00:00,910000,920000,900000,910000,25174900
20071023 00:00,910000,920000,900000,910000,24110500
20071024 00:00,910000,920000,910000,920000,24302900
20071025 00:00,920000,920000,910000,920000,27409500
20071026 00:00,930000,930000,920000,920000,20982100
20071029 00:00,920000,940000,920000,940000,18245400
20071030 00:00,930000,930000,910000,910000,20516400
20071031 00:00,910000,920000,910000,920000,32113700
20071101 00:00,900000,910000,880000,890000,35588500
20071102 00:00,890000,890000,870000,880000,29026200
20071105 00:00,870000,880000,870000,880000,24825500
20071106 00:00,880000,910000,880000,900000,25452300
20071107 00:00,900000,900000,870000,870000,27389700
20071108 00:00,880000,900000,880000,890000,32706600
20071109 00:00,890000,890000,870000,870000,27603200
20071112 00:00,860000,860000,840000,850000,28923900
20071113 00:00,840000,870000,830000,870000,25649100
20071114 00:00,870000,890000,860000,860000,21305100
20071115 00:00,860000,870000,840000,840000,23708300
20071116 00:00,850000,860000,850000,850000,30347500
20071119 00:00,850000,850000,840000,840000,20809000
20071120 00:00,850000,890000,850000,880000,31842000
20071121 00:00,880000,890000,870000,870000,22849400
20071122 00:00,870000,870000,870000,870000,0
20071123 00:00,870000,880000,870000,880000,8870600
20071126 00:00,880000,890000,850000,860000,22967400
20071127 00:00,850000,870000,840000,860000,27942200
20071128 00:00,870000,880000,860000,880000,29635900
20071129 00:00,880000,890000,880000,890000,22440400
20071130 00:00,890000,890000,880000,890000,28194200
20071203 00:00,890000,890000,880000,890000,22244900
20071204 00:00,880000,890000,880000,880000,16816500
20071205 00:00,890000,910000,890000,900000,23952800
20071206 00:00,900000,920000,900000,910000,21152700
20071207 00:00,910000,920000,910000,920000,17055900
20071210 00:00,920000,930000,920000,920000,15579300
20071211 00:00,920000,930000,900000,900000,20022600
20071212 00:00,920000,930000,910000,920000,25707800
20071213 00:00,910000,930000,910000,930000,19789300
20071214 00:00,920000,930000,910000,910000,20505000
20071217 00:00,910000,910000,890000,900000,22703900
20071218 00:00,910000,920000,890000,910000,24583600
20071219 00:00,910000,920000,900000,910000,19578200
20071220 00:00,920000,920000,910000,920000,15109300
20071221 00:00,930000,940000,920000,930000,34535400
20071224 00:00,940000,940000,930000,940000,6336000
20071225 00:00,940000,940000,940000,940000,0
20071226 00:00,940000,950000,940000,950000,15294400
20071227 00:00,950000,950000,940000,940000,14366800
20071228 00:00,940000,950000,940000,950000,17367700
20071231 00:00,950000,950000,940000,940000,13991400
20080101 00:00,940000,940000,940000,940000,0
20080102 00:00,940000,950000,930000,940000,23353300
20080103 00:00,940000,950000,940000,940000,19167500
20080104 00:00,930000,940000,920000,920000,24730900
20080107 00:00,930000,930000,900000,910000,28938500
20080108 00:00,920000,920000,900000,900000,21764400
20080109 00:00,900000,920000,900000,920000,26203900
20080110 00:00,910000,920000,900000,920000,27285900
20080111 00:00,910000,920000,900000,900000,22727200
20080114 00:00,910000,910000,900000,910000,20425900
20080115 00:00,900000,900000,880000,890000,26486700
20080116 00:00,880000,890000,860000,870000,36870300
20080117 00:00,870000,880000,830000,840000,34096900
20080118 00:00,840000,860000,830000,850000,43830500
20080121 00:00,850000,850000,850000,850000,0
20080122 00:00,800000,840000,800000,820000,49583500
20080123 00:00,800000,830000,780000,830000,47417700
20080124 00:00,840000,860000,830000,860000,31183600
20080125 00:00,870000,870000,840000,840000,28236000
20080128 00:00,840000,850000,830000,850000,23688700
20080129 00:00,850000,860000,840000,850000,22488900
20080130 00:00,850000,870000,840000,850000,24123600
20080131 00:00,840000,860000,830000,860000,32968600
20080201 00:00,880000,880000,850000,860000,28441000
20080204 00:00,860000,860000,850000,850000,18837400
20080205 00:00,840000,840000,820000,820000,30555700
20080206 00:00,830000,830000,810000,810000,29215800
20080207 00:00,810000,830000,800000,820000,26601100
20080208 00:00,820000,820000,810000,820000,24177400
20080211 00:00,820000,830000,810000,830000,22696900
20080212 00:00,840000,850000,830000,840000,25147800
20080213 00:00,850000,860000,850000,850000,21547000
20080214 00:00,860000,870000,850000,860000,21757700
20080215 00:00,850000,860000,840000,850000,23966000
20080218 00:00,850000,850000,850000,850000,0
20080219 00:00,870000,880000,870000,870000,22489400
20080220 00:00,860000,890000,860000,880000,24723900
20080221 00:00,880000,880000,860000,870000,30082200
20080222 00:00,870000,880000,860000,870000,23487100
20080225 00:00,870000,890000,870000,890000,23876200
20080226 00:00,890000,900000,880000,900000,21329600
20080227 00:00,890000,900000,890000,890000,20324900
20080228 00:00,890000,900000,890000,890000,24999200
20080229 00:00,890000,890000,860000,870000,26533400
20080303 00:00,870000,880000,870000,880000,23129500
20080304 00:00,870000,880000,860000,870000,28570900
20080305 00:00,870000,880000,860000,870000,30835100
20080306 00:00,870000,870000,840000,850000,28977900
20080307 00:00,840000,840000,820000,820000,30749200
20080310 00:00,830000,840000,820000,820000,32958400
20080311 00:00,840000,870000,840000,870000,34838600
20080312 00:00,870000,870000,860000,860000,26617900
20080313 00:00,850000,880000,850000,870000,29348800
20080314 00:00,880000,880000,850000,860000,35741700
20080317 00:00,840000,870000,840000,860000,39028700
20080318 00:00,870000,880000,860000,880000,33334300
20080319 00:00,880000,890000,840000,840000,35073600
20080320 00:00,840000,850000,830000,850000,44962000
20080321 00:00,850000,850000,850000,850000,0
20080324 00:00,850000,870000,850000,860000,22339100
20080325 00:00,860000,860000,840000,850000,27080100
20080326 00:00,850000,870000,850000,860000,23025300
20080327 00:00,870000,880000,860000,860000,21760200
20080328 00:00,860000,870000,850000,850000,21673000
