20060804 00:00,660000,660000,650000,660000,7626500
20060807 00:00,660000,670000,660000,670000,9227000
20060808 00:00,670000,670000,670000,670000,8544700
20060809 00:00,680000,680000,670000,670000,10704900
20060810 00:00,670000,680000,670000,670000,8831200
20060811 00:00,670000,680000,670000,680000,5109000
20060814 00:00,680000,680000,660000,670000,6260800
20060815 00:00,680000,680000,670000,670000,7280000
20060816 00:00,670000,670000,650000,650000,9467500
20060817 00:00,650000,660000,650000,660000,11988200
20060818 00:00,660000,670000,660000,670000,9075600
20060821 00:00,670000,680000,670000,670000,7934900
20060822 00:00,670000,670000,660000,670000,6892000
20060823 00:00,660000,670000,650000,660000,7573000
20060824 00:00,660000,670000,660000,670000,5336500
20060825 00:00,670000,670000,670000,670000,4349400
20060828 00:00,660000,670000,660000,660000,5449400
20060829 00:00,660000,660000,650000,660000,7134000
20060830 00:00,660000,660000,640000,650000,9205200
20060831 00:00,650000,650000,640000,640000,6609700
20060901 00:00,650000,650000,640000,650000,6277300
20060904 00:00,650000,650000,650000,650000,0
20060905 00:00,660000,670000,650000,660000,13344400
20060906 00:00,660000,660000,650000,650000,11065500
20060907 00:00,650000,660000,650000,650000,8000500
20060908 00:00,650000,650000,640000,640000,6574700
20060911 00:00,640000,640000,610000,620000,18669600
20060912 00:00,620000,620000,610000,610000,11857300
20060913 00:00,620000,630000,610000,620000,9533200
20060914 00:00,620000,630000,620000,620000,8042100
20060915 00:00,620000,620000,610000,620000,10522400
20060918 00:00,620000,630000,620000,630000,8206300
20060919 00:00,630000,630000,620000,620000,7752300
20060920 00:00,620000,620000,610000,610000,9623800
20060921 00:00,610000,620000,610000,620000,9061000
20060922 00:00,620000,620000,610000,620000,7444600
20060925 00:00,610000,630000,610000,620000,10803700
20060926 00:00,620000,640000,620000,640000,10941300
20060927 00:00,640000,650000,630000,640000,12293600
20060928 00:00,640000,650000,640000,650000,9958100
20060929 00:00,640000,650000,640000,650000,6798000
20061002 00:00,650000,650000,640000,650000,7955600
20061003 00:00,640000,640000,630000,630000,12808700
20061004 00:00,630000,640000,620000,640000,11282000
20061005 00:00,640000,640000,630000,640000,9582900
20061006 00:00,640000,640000,630000,640000,8886400
20061009 00:00,640000,640000,630000,630000,7809100
20061010 00:00,630000,640000,630000,640000,10931100
20061011 00:00,640000,640000,630000,630000,9417600
20061012 00:00,630000,640000,630000,640000,8136600
20061013 00:00,640000,650000,640000,640000,7704500
20061016 00:00,640000,650000,640000,650000,7814000
20061017 00:00,650000,650000,650000,650000,6809100
20061018 00:00,650000,650000,640000,650000,8085200
20061019 00:00,650000,660000,640000,660000,7052200
20061020 00:00,660000,660000,650000,650000,9599500
20061023 00:00,650000,660000,650000,660000,6606100
20061024 00:00,660000,670000,650000,670000,9062900
20061025 00:00,670000,680000,660000,680000,11946500
20061026 00:00,680000,690000,670000,680000,8885600
20061027 00:00,680000,680000,670000,680000,8888400
20061030 00:00,670000,680000,660000,660000,8885200
20061031 00:00,660000,670000,660000,670000,10721800
20061101 00:00,670000,680000,670000,670000,7876000
20061102 00:00,670000,680000,670000,680000,9013600
20061103 00:00,680000,690000,680000,690000,8611200
20061106 00:00,690000,700000,690000,700000,10218900
20061107 00:00,700000,700000,690000,690000,9893000
20061108 00:00,690000,700000,690000,700000,9312600
20061109 00:00,700000,700000,700000,700000,11484700
20061110 00:00,700000,700000,690000,700000,8790600
20061113 00:00,700000,710000,690000,700000,8858100
20061114 00:00,700000,710000,700000,700000,8066900
20061115 00:00,700000,710000,700000,700000,8780000
20061116 00:00,700000,700000,680000,690000,9311600
20061117 00:00,680000,690000,680000,690000,10323100
20061120 00:00,690000,700000,690000,690000,7456400
20061121 00:00,700000,700000,690000,700000,7704200
20061122 00:00,700000,710000,690000,700000,7388400
20061123 00:00,700000,700000,700000,700000,0
20061124 00:00,690000,700000,690000,690000,2883800
20061127 00:00,690000,700000,680000,690000,9568500
20061128 00:00,690000,700000,690000,700000,7682500
20061129 00:00,700000,720000,700000,710000,10243100
20061130 00:00,710000,730000,710000,720000,11975700
20061201 00:00,720000,730000,720000,730000,10402900
20061204 00:00,730000,740000,730000,740000,7562300
20061205 00:00,740000,740000,730000,740000,8263800
20061206 00:00,740000,740000,740000,740000,10320600
20061207 00:00,740000,740000,730000,730000,7181300
20061208 00:00,740000,740000,730000,730000,7637800
20061211 00:00,730000,740000,730000,740000,7986000
20061212 00:00,740000,750000,730000,740000,9251200
20061213 00:00,750000,750000,740000,740000,7637100
20061214 00:00,750000,760000,740000,760000,9235400
20061215 00:00,760000,760000,750000,750000,9534700
20061218 00:00,750000,750000,730000,730000,9217400
20061219 00:00,730000,750000,730000,740000,9201900
20061220 00:00,740000,750000,730000,740000,8768700
20061221 00:00,740000,740000,730000,730000,7540200
20061222 00:00,730000,740000,730000,730000,4486900
20061225 00:00,730000,730000,730000,730000,0
20061226 00:00,730000,730000,730000,730000,4008200
20061227 00:00,730000,740000,730000,740000,5114800
20061228 00:00,740000,750000,740000,740000,4058800
20061229 00:00,740000,740000,740000,740000,5410000
20070101 00:00,740000,740000,740000,740000,0
20070102 00:00,740000,740000,740000,740000,0
20070103 00:00,730000,730000,710000,710000,12720000
20070104 00:00,710000,710000,700000,700000,10888800
20070105 00:00,700000,710000,700000,710000,9618900
20070108 00:00,710000,720000,700000,710000,9435100
20070109 00:00,710000,710000,700000,710000,10500900
20070110 00:00,700000,700000,690000,690000,11936800
20070111 00:00,690000,710000,680000,690000,12407300
20070112 00:00,690000,710000,690000,700000,9345200
20070115 00:00,700000,700000,700000,700000,0
20070116 00:00,700000,710000,690000,700000,8281700
20070117 00:00,700000,710000,700000,710000,10545100
20070118 00:00,710000,720000,700000,710000,10650200
20070119 00:00,710000,720000,710000,720000,9983800
20070122 00:00,730000,730000,710000,710000,11969200
20070123 00:00,720000,730000,720000,730000,9268800
20070124 00:00,720000,730000,720000,730000,7062300
20070125 00:00,730000,730000,710000,720000,8441500
20070126 00:00,720000,720000,710000,720000,7266600
20070129 00:00,720000,720000,710000,720000,6323100
20070130 00:00,720000,730000,720000,730000,6398100
20070131 00:00,730000,730000,720000,730000,9757900
20070201 00:00,730000,750000,730000,740000,10956200
20070202 00:00,740000,750000,730000,740000,7379200
20070205 00:00,740000,740000,730000,740000,8431500
20070206 00:00,740000,740000,730000,730000,8374800
20070207 00:00,740000,740000,730000,730000,9574600
20070208 00:00,720000,740000,720000,740000,10161600
20070209 00:00,740000,740000,730000,730000,6502300
20070212 00:00,730000,730000,720000,720000,12473400
20070213 00:00,730000,730000,720000,730000,7909700
20070214 00:00,730000,730000,720000,720000,7908000
20070215 00:00,720000,720000,710000,710000,10225900
20070216 00:00,710000,710000,710000,710000,9620900
20070219 00:00,710000,710000,710000,710000,0
20070220 00:00,710000,710000,700000,700000,9347500
20070221 00:00,700000,700000,690000,700000,13257000
20070222 00:00,700000,710000,700000,710000,8403300
20070223 00:00,710000,710000,710000,710000,7862600
20070226 00:00,710000,720000,710000,710000,7452300
20070227 00:00,710000,710000,680000,690000,13960800
20070228 00:00,690000,700000,680000,690000,14002600
20070301 00:00,670000,690000,650000,680000,14140200
20070302 00:00,680000,680000,660000,670000,10827200
20070305 00:00,660000,670000,660000,660000,11711000
20070306 00:00,670000,680000,670000,680000,11483100
20070307 00:00,680000,700000,680000,680000,12792300
20070308 00:00,690000,690000,680000,680000,10777500
20070309 00:00,690000,690000,680000,680000,7668900
20070312 00:00,680000,690000,680000,690000,9416400
20070313 00:00,690000,700000,680000,680000,9446000
20070314 00:00,680000,690000,670000,680000,11393600
20070315 00:00,680000,690000,680000,690000,9996200
20070316 00:00,690000,700000,680000,680000,12722500
20070319 00:00,690000,700000,690000,690000,13988200
20070320 00:00,690000,700000,690000,700000,8243200
20070321 00:00,700000,710000,700000,710000,10162200
20070322 00:00,720000,730000,710000,730000,13617400
20070323 00:00,730000,740000,730000,740000,10883800
20070326 00:00,740000,750000,740000,740000,10111300
20070327 00:00,740000,740000,740000,740000,8549400
20070328 00:00,740000,750000,740000,740000,10238000
20070329 00:00,740000,750000,740000,750000,10248000
20070330 00:00,750000,750000,730000,740000,8511300
20070402 00:00,740000,750000,740000,750000,8192200
20070403 00:00,750000,760000,740000,750000,9358600
20070404 00:00,750000,760000,750000,760000,6622300
20070405 00:00,760000,760000,750000,760000,6305000
20070406 00:00,760000,760000,760000,760000,0
20070409 00:00,750000,760000,750000,750000,6408600
20070410 00:00,760000,770000,760000,770000,8825500
20070411 00:00,770000,770000,760000,770000,10752200
20070412 00:00,770000,770000,760000,770000,8049600
20070413 00:00,780000,780000,770000,770000,7265400
20070416 00:00,770000,780000,770000,780000,8308100
20070417 00:00,780000,790000,780000,780000,8811700
20070418 00:00,780000,780000,770000,780000,7045300
20070419 00:00,770000,780000,770000,770000,8014800
20070420 00:00,770000,790000,770000,780000,15621900
20070423 00:00,780000,790000,770000,780000,12242600
20070424 00:00,770000,780000,770000,770000,9005200
20070425 00:00,780000,790000,780000,780000,10924500
20070426 00:00,780000,780000,770000,780000,10424800
20070427 00:00,780000,790000,770000,780000,8119900
20070430 00:00,780000,790000,780000,780000,11191300
20070501 00:00,780000,790000,770000,780000,9242200
20070502 00:00,780000,790000,780000,790000,6556200
20070503 00:00,790000,800000,780000,800000,7118000
20070504 00:00,800000,800000,790000,790000,7749100
20070507 00:00,790000,800000,790000,800000,7576500
20070508 00:00,790000,800000,790000,800000,7018100
20070509 00:00,800000,800000,790000,800000,7409300
20070510 00:00,800000,800000,780000,780000,7882900
20070511 00:00,790000,800000,790000,800000,8427500
20070514 00:00,800000,810000,800000,810000,12527500
20070515 00:00,810000,810000,810000,810000,9847100
20070516 00:00,800000,810000,800000,810000,9442300
20070517 00:00,810000,820000,800000,810000,7784600
20070518 00:00,820000,830000,820000,830000,11114400
20070521 00:00,830000,840000,830000,830000,11359400
20070522 00:00,830000,830000,820000,820000,9215700
20070523 00:00,820000,830000,810000,810000,14228300
20070524 00:00,820000,820000,800000,800000,13263600
20070525 00:00,800000,810000,800000,810000,6839400
20070528 00:00,810000,810000,810000,810000,0
20070529 00:00,810000,810000,800000,810000,7966100
20070530 00:00,810000,820000,800000,820000,10777900
20070531 00:00,820000,820000,810000,810000,11517400
20070601 00:00,820000,830000,820000,820000,7346200
20070604 00:00,820000,830000,820000,830000,7958000
20070605 00:00,830000,830000,820000,830000,7403000
20070606 00:00,830000,830000,810000,820000,7523900
20070607 00:00,820000,820000,800000,800000,10980500
20070608 00:00,800000,810000,790000,810000,8552300
20070611 00:00,810000,820000,800000,810000,6784800
20070612 00:00,810000,820000,810000,810000,7413800
20070613 00:00,810000,820000,810000,810000,9948700
20070614 00:00,810000,830000,810000,820000,8456900
20070615 00:00,830000,840000,830000,830000,9433700
20070618 00:00,830000,840000,830000,830000,5995900
20070619 00:00,830000,840000,830000,830000,7033600
20070620 00:00,840000,840000,810000,810000,11052000
20070621 00:00,810000,830000,810000,830000,10261900
20070622 00:00,830000,830000,820000,820000,13441400
20070625 00:00,820000,840000,820000,830000,12688500
20070626 00:00,830000,840000,820000,830000,13487100
20070627 00:00,820000,840000,820000,840000,10246400
20070628 00:00,850000,850000,840000,840000,8594100
20070629 00:00,850000,850000,840000,840000,10730100
20070702 00:00,850000,850000,840000,850000,8213200
20070703 00:00,840000,870000,840000,860000,4614100
20070704 00:00,860000,860000,860000,860000,0
20070705 00:00,870000,870000,860000,870000,8746700
20070706 00:00,870000,880000,870000,880000,11726000
20070709 00:00,880000,900000,870000,900000,10646600
20070710 00:00,890000,900000,880000,890000,13872000
20070711 00:00,890000,910000,890000,910000,12243200
20070712 00:00,910000,930000,910000,930000,12604400
20070713 00:00,930000,950000,930000,930000,9575700
20070716 00:00,940000,940000,910000,920000,10497100
20070717 00:00,930000,930000,910000,910000,9741500
20070718 00:00,910000,930000,910000,930000,11379200
20070719 00:00,930000,940000,920000,930000,8424100
20070720 00:00,930000,930000,910000,920000,10332000
20070723 00:00,920000,930000,910000,930000,9657400
20070724 00:00,920000,920000,900000,900000,10963800
20070725 00:00,900000,920000,880000,910000,14151900
20070726 00:00,890000,900000,860000,870000,17185200
20070727 00:00,880000,890000,850000,850000,17067100
20070730 00:00,860000,870000,840000,860000,12118200
20070731 00:00,860000,870000,850000,850000,11880000
20070801 00:00,850000,900000,830000,850000,21528400
20070802 00:00,850000,860000,830000,840000,15807700
20070803 00:00,840000,850000,810000,810000,15550800
20070806 00:00,810000,820000,780000,820000,17120300
20070807 00:00,810000,840000,810000,830000,15323300
20070808 00:00,830000,860000,830000,840000,14455400
20070809 00:00,830000,850000,810000,810000,15584400
20070810 00:00,800000,840000,790000,830000,13316200
20070813 00:00,840000,840000,820000,820000,10532900
20070814 00:00,830000,840000,820000,820000,15389300
20070815 00:00,820000,840000,800000,810000,12250200
20070816 00:00,800000,820000,780000,810000,19400700
20070817 00:00,840000,850000,830000,840000,16210600
20070820 00:00,840000,860000,830000,850000,9238400
20070821 00:00,840000,850000,840000,840000,11327100
20070822 00:00,850000,860000,840000,850000,10251000
20070823 00:00,860000,860000,840000,850000,8665500
20070824 00:00,870000,880000,860000,870000,7682700
20070827 00:00,870000,870000,860000,870000,6390100
20070828 00:00,870000,870000,840000,840000,10060900
20070829 00:00,850000,870000,850000,870000,10048800
20070830 00:00,870000,880000,860000,870000,7825700
20070831 00:00,880000,890000,870000,880000,8155300
20070903 00:00,880000,880000,880000,880000,0
20070904 00:00,870000,890000,870000,890000,9558900
20070905 00:00,880000,890000,880000,880000,9142700
20070906 00:00,880000,890000,880000,890000,8154600
20070907 00:00,880000,890000,870000,880000,9780200
20070910 00:00,880000,880000,860000,870000,10481900
20070911 00:00,880000,890000,870000,890000,10124500
20070912 00:00,880000,900000,880000,890000,11090400
20070913 00:00,900000,910000,900000,900000,8966700
20070914 00:00,890000,910000,890000,910000,7973200
20070917 00:00,900000,920000,900000,910000,7733500
20070918 00:00,910000,940000,910000,930000,9803700
20070919 00:00,940000,950000,940000,940000,11383900
20070920 00:00,940000,950000,940000,940000,8196400
20070921 00:00,940000,950000,940000,950000,12639100
20070924 00:00,950000,960000,940000,940000,9028700
20070925 00:00,930000,940000,920000,920000,12501100
20070926 00:00,930000,930000,910000,930000,11795500
20070927 00:00,930000,940000,930000,940000,7408600
20070928 00:00,940000,940000,930000,940000,8880500
20071001 00:00,930000,950000,930000,940000,8946000
20071002 00:00,940000,940000,920000,930000,9146600
20071003 00:00,920000,920000,910000,910000,8757700
20071004 00:00,920000,920000,910000,920000,6765300
20071005 00:00,920000,930000,910000,920000,6498700
20071008 00:00,920000,920000,910000,920000,5658400
20071009 00:00,920000,930000,920000,930000,8709000
20071010 00:00,900000,920000,900000,920000,11532100
20071011 00:00,930000,930000,900000,910000,9177800
20071012 00:00,920000,920000,910000,910000,6008900
20071015 00:00,920000,930000,920000,920000,8497400
20071016 00:00,920000,940000,920000,930000,10890600
20071017 00:00,940000,940000,920000,930000,10719100
20071018 00:00,930000,940000,920000,920000,10039000
20071019 00:00,930000,930000,890000,890000,14114000
20071022 00:00,880000,890000,870000,880000,10815700
20071023 00:00,890000,900000,880000,890000,9629900
20071024 00:00,890000,900000,880000,900000,10985000
20071025 00:00,900000,920000,900000,910000,9233600
20071026 00:00,920000,920000,910000,920000,7481700
20071029 00:00,920000,940000,920000,930000,9248100
20071030 00:00,920000,920000,900000,900000,9627600
20071031 00:00,900000,920000,900000,920000,9892100
20071101 00:00,900000,910000,880000,890000,10542400
20071102 00:00,880000,890000,870000,880000,12375600
20071105 00:00,870000,890000,870000,880000,9093400
20071106 00:00,890000,910000,890000,910000,9880800
20071107 00:00,910000,910000,870000,880000,12781300
20071108 00:00,880000,910000,880000,890000,17597300
20071109 00:00,890000,890000,870000,870000,10136300
20071112 00:00,870000,870000,840000,850000,12513800
20071113 00:00,860000,870000,840000,870000,11950200
20071114 00:00,870000,880000,860000,860000,9958100
20071115 00:00,860000,860000,830000,840000,11934200
20071116 00:00,850000,860000,850000,860000,11368600
20071119 00:00,860000,860000,850000,850000,8547700
20071120 00:00,850000,890000,850000,880000,10941200
20071121 00:00,880000,880000,860000,860000,11439200
20071122 00:00,860000,860000,860000,860000,0
20071123 00:00,860000,870000,860000,870000,3428400
20071126 00:00,870000,870000,840000,840000,10304300
20071127 00:00,830000,850000,820000,840000,14542200
20071128 00:00,850000,870000,840000,860000,10769400
20071129 00:00,860000,870000,860000,870000,8839700
20071130 00:00,870000,880000,860000,880000,11708800
20071203 00:00,870000,880000,870000,880000,7934100
20071204 00:00,870000,880000,870000,870000,6584500
20071205 00:00,880000,900000,880000,890000,10449900
20071206 00:00,890000,920000,890000,910000,9658100
20071207 00:00,910000,920000,900000,910000,6682600
20071210 00:00,910000,920000,910000,920000,5505200
20071211 00:00,920000,930000,900000,900000,8018800
20071212 00:00,920000,930000,910000,920000,10816100
20071213 00:00,920000,930000,910000,930000,9427700
20071214 00:00,930000,930000,920000,920000,11090500
20071217 00:00,920000,920000,900000,900000,8209300
20071218 00:00,910000,920000,900000,910000,8744200
20071219 00:00,910000,920000,900000,910000,8328600
20071220 00:00,910000,930000,910000,920000,6188000
20071221 00:00,920000,950000,920000,940000,13596100
20071224 00:00,940000,950000,940000,940000,2917500
20071225 00:00,940000,940000,940000,940000,0
20071226 00:00,940000,950000,940000,950000,7477600
20071227 00:00,950000,950000,940000,940000,8156300
20071228 00:00,940000,950000,930000,950000,7894900
20071231 00:00,940000,950000,930000,930000,5086500
20080101 00:00,930000,930000,930000,930000,0
20080102 00:00,940000,950000,930000,930000,9057900
20080103 00:00,940000,950000,930000,950000,10479200
20080104 00:00,940000,950000,930000,930000,13103700
20080107 00:00,940000,940000,910000,920000,12892600
20080108 00:00,920000,930000,910000,910000,10988100
20080109 00:00,910000,930000,910000,930000,12448100
20080110 00:00,920000,920000,900000,920000,13789500
20080111 00:00,920000,930000,900000,910000,10575000
20080114 00:00,910000,920000,900000,910000,9968500
20080115 00:00,900000,900000,880000,880000,13696900
20080116 00:00,880000,880000,850000,860000,16109500
20080117 00:00,870000,870000,820000,830000,18911300
20080118 00:00,830000,850000,810000,830000,18869100
20080121 00:00,830000,830000,830000,830000,0
20080122 00:00,780000,820000,760000,810000,20897000
20080123 00:00,790000,810000,760000,810000,20404400
20080124 00:00,820000,840000,810000,840000,13949800
20080125 00:00,850000,850000,810000,820000,14050000
20080128 00:00,810000,830000,800000,830000,9749300
20080129 00:00,830000,840000,820000,830000,9189100
20080130 00:00,820000,850000,820000,830000,9415300
20080131 00:00,820000,850000,810000,830000,12636500
20080201 00:00,850000,850000,820000,820000,16063200
20080204 00:00,830000,830000,810000,820000,10299400
20080205 00:00,810000,810000,800000,800000,15682400
20080206 00:00,800000,810000,770000,780000,15107500
20080207 00:00,770000,790000,770000,790000,12569900
20080208 00:00,790000,790000,780000,790000,8281700
20080211 00:00,800000,800000,790000,800000,17627900
20080212 00:00,810000,820000,800000,810000,12332800
20080213 00:00,810000,820000,800000,820000,12149300
20080214 00:00,830000,840000,830000,830000,11190600
20080215 00:00,830000,840000,820000,840000,26988700
20080218 00:00,840000,840000,840000,840000,0
20080219 00:00,840000,850000,840000,850000,12002400
20080220 00:00,840000,870000,840000,860000,13217200
20080221 00:00,860000,870000,840000,850000,12189300
20080222 00:00,850000,860000,840000,850000,12154800
20080225 00:00,860000,880000,850000,870000,11813400
20080226 00:00,870000,880000,860000,880000,12672500
20080227 00:00,870000,890000,870000,880000,9731800
20080228 00:00,880000,890000,880000,890000,8990200
20080229 00:00,880000,890000,860000,870000,12983600
20080303 00:00,860000,880000,860000,870000,9859600
20080304 00:00,870000,880000,850000,870000,13698200
20080305 00:00,870000,890000,870000,890000,16227900
20080306 00:00,890000,890000,870000,880000,14296600
20080307 00:00,870000,870000,850000,850000,15910500
20080310 00:00,860000,860000,840000,850000,12047000
20080311 00:00,860000,880000,860000,880000,13977000
20080312 00:00,880000,890000,870000,870000,10956800
20080313 00:00,860000,880000,850000,870000,10965700
20080314 00:00,880000,880000,840000,850000,15841900
20080317 00:00,830000,850000,820000,840000,15926700
20080318 00:00,850000,860000,850000,860000,13429900
20080319 00:00,860000,870000,820000,820000,14797000
20080320 00:00,810000,840000,810000,830000,18373100
20080321 00:00,830000,830000,830000,830000,0
20080324 00:00,830000,850000,830000,840000,9971900
20080325 00:00,840000,850000,840000,850000,12123000
20080326 00:00,850000,860000,840000,850000,11674800
20080327 00:00,850000,870000,840000,840000,9148300
20080328 00:00,850000,860000,840000,850000,7522100
